text	label
chris forces mitchell to deliver guns and drugs while he hangs out on a rooftop and freaks out all day . 	0
the fatal accident was actually choreographed by henrietta , a kervorkian wannabe , and dara and noble become henrietta's unwitting pawns . 	0
a woman who is again able to reach out for love . 	0
 . . . a good film that must have baffled the folks in the marketing department . 	1
in his second term at hogwarts school of witchcraft and wizardry , harry potter ( daniel radcliffe ) is warned by an elf named dobby that disaster will strike when he returns to hogwarts . 	0
tong is sent back to fetch some things for devlin and unknowingly tries on devlin's tuxedo and finds that it gives extraordinary powers to anyone that dons the suit . 	0
even these tales of just seven children seem at times too many , although in reality they are not enough . every child's story is what matters . this film can only point the way -- but thank goodness for this signpost . 	1
genetically engineered to be immune to the drug , miles' strange charisma draws claire to him , but when he brutally guns down a group of harmless dissidents , she begins to doubt she can really trust anyone . 	0
then the next day he finds out that the previous night his mother actually died in a car crash . 	0
witty , charming , ultimately empathetic portrait of a once-upon-a-time industry titan . 	1
a final moment of panic ensues on the street as individuals rush to save themselves . 	0
it so happens that benigno is looking after another woman in a coma , alicia , a young ballet student . 	0
we're all out there looking for true love-a very elusive thing indeed , and chance is no exception . 	0
the unceasing sadism is so graphically excessive , the director just ends up exposing his own obsession . 	1
francis , an exceptional artist whose imaginative forays into a fictional universe of good and evil fill his notebooks with comic-book imagery , creates a netherworld of superhero alter egos for the two boys . 	0
"to cure their boredom , they decide to ( inspired after watching the movie , "" the sure thing "" ) go on various road trips looking for love . "	0
a rare mutation has occurred within the vampire community . 	0
most of the information discussed in this portion of the film has never been made public before . 	0
that same day , gunmen take over the high school - using it to hide $300 million worth of cocaine they've hijacked . 	0
the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . 	1
divan follows the filmmaker's effort to retrieve a turn-of-the-century family heir loom - a couch . 	0
in the bank vault the young man discovers his name , jason bourne . 	0
aimed squarely at the least demanding of demographic groups : very small children who will be delighted simply to spend more time with familiar cartoon characters . 	1
it uses the pain and violence of war as background material for color . 	1
most new movies have a bright sheen . some , like ballistic , arrive stillborn . . . looking like the beaten , well-worn video box cover of seven years into the future . 	1
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done . 	1
a boy's introduction to acts of abuse , killing and suicide all take place inside an abandoned playground . 	0
evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes . 	1
he tries , with his family's support , to find a job and live a normal life . 	0
for the past seven years mel bishop , a cold-blooded old west outlaw , had rotted away in a filthy mexican prison . 	0
unfortunately , stiles has bought off a crooked sheriff who intends to make the trip very difficult for red . . . 	0
oh yes , and there are no rules in the game . 	0
"while "" real women have curves "" suffers from an obvious and simplistic screenplay , it's a bright looking , well-acted charmer . "	1
